"code_epci","lib_epci","annee_inv","nox_kg","so2_kg","pm10_kg","pm25_kg","co_kg","c6h6_kg","nh3_kg","ges_teqco2","ch4_t","co2_t","n2o_t","TypeEPCI","nomdepart","Ardèche","Ariège","Aude","Aveyron","Gard","Haute-Garonne","Gers","Hérault","Landes","Lot","Lot-et-Garonne","Lozère","Pyrénées-Atlantiques","Hautes-Pyrénées","Pyrénées-Orientales","Tarn","Tarn-et-Garonne","Vaucluse","latit","longit"
246600373,"CC du Vallespir",2015,356714.53,14583.411,67797.017,58973.44,838322.859,14916.445,22607.162,122541.139,122.762,100500.133,6.808,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.4837845737971,2.78172831361587
246600399,"CC Pyrénées Cerdagne",2015,124593.677,14838.161,46870.957,42022.299,572225.746,12193.599,47094.574,64168.329,257.077,41772.658,7.832,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.4920485744189,1.93695632297358
246600415,"CC Roussillon-Conflent",2015,148736.1,5670.411,54452.518,49702.416,739075.03,14105.928,21889.434,59719.855,109.736,42095.119,5.565,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.6537219999254,2.62008235857757
246600423,"CC Agly Fenouillèdes",2015,67008.523,3657.507,34300.037,24678.127,354131.402,6892.752,41100.779,29162.217,126.984,17500.592,7.239,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.7855962753723,2.49215956091252
246600449,"CC des Aspres",2015,337978.45,6897.88,84226.574,61891.639,865961.01,14135.313,31811.454,107250.273,89.091,86800.958,10.572,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.5882725375435,2.75259999919474
246600464,"CC Pyrénées catalanes",2015,97188.714,6527.665,33875.649,29743.063,412328.65,8458.95,13259.396,44061.588,83.648,29318.263,3.3,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.5653356504593,2.09925240545304
246600548,"CC du Haut Vallespir",2015,62714.127,6454.296,31937.968,29548.162,425245.637,9011.117,41714.095,40879.957,228.467,24474.299,6.483,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.4355181430606,2.54944496034401
248100158,"CC du Sor et de l'Agout",2015,312807.6,7892.703,171926.605,106969.075,1092893.363,20989.195,346303.376,133459.783,1107.004,64856.804,65.37,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.5499857145568,2.05515275963044
248100430,"CA de Castres Mazamet",2015,613579.836,47139.964,262160.562,210859.792,2391910.964,44279.086,229031.94,354723.911,784.978,205267.016,41.768,"CA","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.5349992585254,2.32615771587367
248100497,"CC Val 81",2015,112776.224,2721.116,56451.202,35774.911,352697.102,6600.295,277028.078,71012.263,1283.515,18906.018,39.183,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.9983525415367,2.37175139061759
248100737,"CA de l'Albigeois (C2A)",2015,755864.763,193253.774,207044.206,167237.749,2026662.374,37238.764,166676.799,353830.509,939.689,280474.959,36.73,"CA","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.912006251527,2.15504998818702
248100745,"CC Thoré Montagne Noire",2015,76945.53,2338.606,25290.229,21440.344,327082.343,6041.036,59219.104,35940.146,293.282,19971.043,8.576,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.4888984068364,2.5419156839238
248200016,"CC des Deux Rives",2015,411004.505,7397.796,139894.348,88416.487,870507.718,14370.353,220013.153,131356.815,371.659,92303.851,49.967,"CC","Gers,Lot-et-Garonne,Tarn-et-Garonne","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0",44.1044708806776,0.892962929064825
248200057,"CC du Quercy Caussadais",2015,464809.796,5778.672,152053.485,83155.775,990171.102,16589.637,342246.493,158515.97,892.111,99148.775,62.662,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.1911722318207,1.5233383441245
248200065,"CC de la Lomagne Tarn-et-Garonnaise",2015,225300.386,4315.395,131825.001,54423.849,518770.609,9852.938,319498.982,70044.756,408.24,28669.134,75.699,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",43.9073861845157,0.951706514470156
248200099,"CA Grand Montauban",2015,962649.773,13712.717,233697.13,174406.025,2206916.424,37602.434,138060.779,380248.46,412.483,303562.007,40.361,"CA","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.0054994328188,1.34564925609023
248200107,"CC du Quercy Rouergue et des Gorges de l'Aveyron",2015,175927.035,3263.506,111192.764,73749.251,519612.369,9588.535,320198.002,85333.051,1192.92,29885.181,46.379,"CC","Tarn,Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",44.2159250176669,1.79765214586182
248400251,"CA du Grand Avignon (COGA)",2015,630357.274,11206.42,122443.315,89618.093,1248813.471,18383.184,25285.652,210801.365,238.624,177766.816,13.185,"CA","Gard,Vaucluse","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",43.9671321269463,4.82510094814952
200006930,"CC du Haut Allier",2014,77334.248,3379.14,15853.118,11634.247,167111.581,2472.752,137382.716,43457.46,657.847,16711.909,17.404,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.7324018015084,3.76926653214092
200017341,"CC Lodévois et Larzac",2014,370729.17,13573.3,58934.21,47460.821,668275.266,10395.962,94493.822,131484.122,858.127,88938.776,17.407,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.7929109505339,3.37297691560182
200022986,"CC du Grand Pic Saint-Loup",2014,403024.949,9518.484,159482.243,96829.016,1361509.646,22764.587,57430.791,151903.473,201.952,120296.997,16.366,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.7769237034619,3.79430633061808
200023620,"CC de la Gascogne Toulousaine",2014,362855.038,3507.487,153059.845,75473.845,809390.776,13960.525,194430.81,113272.942,271.076,78778.202,49.724,"CC","Gers,Haute-Garonne","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",43.5914427438486,1.06675212654632
200023737,"CA du Grand Cahors",2014,563224.335,12139.783,161175.861,127806.143,1490420.307,25401.882,121754.095,208659.736,455.46,158348.561,23.626,"CA","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.4848029319676,1.44776095626208
200027183,"CU Perpignan Méditerranée Métropole",2014,2565637.492,56083.296,577648.37,420453.646,5774575.322,93265.747,86732.163,1025720.871,519.971,782335.934,58.519,"CU","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.7520038768651,2.85160369828303
200030435,"CC d'Aire-sur-l'Adour",2014,69675.248,629.277,72213.079,34144.636,167019.929,3114.577,106333.332,23321.334,110.787,12176.065,20.033,"CC","Gers,Landes","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0",43.6857823387328,-0.294957278466315
200034023,"CC Tarn-Agout",2014,336995.237,9834.681,138625.082,84013.941,1045413.21,19631.967,202230.729,122554.194,487.968,72604.846,48.868,"CC","Haute-Garonne,Tarn","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",43.6876648132577,1.77201251838602
200034031,"CC des Monts d'Alban et du Villefranchois",2014,149764.341,3015.64,58151.666,38033.713,447314.001,8591.609,350333.55,96186.195,1867.749,22973.529,50.175,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.8734982026583,2.41457648112806
200034049,"CC Centre Tarn",2014,180086.958,4103.509,114661.354,71842.129,575848.696,11463.063,349300.676,98347.619,1570.234,30287.877,54.027,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.7824153503732,2.2521672718246
200034056,"CC du Lautrécois et du Pays d'Agout",2014,297341.038,4779.16,165114.296,85747.695,777089.739,14945.424,348493.727,108640.85,1028.603,47301.343,74.179,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.6874332812217,2.05729818732461
200034064,"CC du Cordais et du Causse (4 C)",2014,103664.196,1982.521,55955.488,34942.446,368325.696,7236.2,170578.217,46058.506,602.52,15599.644,29.283,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",44.0909363667799,1.87894172682892
200034379,"CC Pays d'Uzès",2014,318383.226,7785.538,112270.226,70343.935,955091.351,16211.923,116352.1,114253.813,196.113,85841.701,29.395,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",44.0635577120379,4.38740483931475
200034411,"CC du Piémont Cévenol",2014,246782.04,7088.975,72814.877,55816.792,796272.983,13920.784,61879.137,88096.245,150.698,66342.044,17.568,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",43.9416513069618,3.95802409937074
200034601,"CC Causses Aigoual Cévennes",2014,87660.442,3841.107,29970.135,24650.936,361960.818,6905.496,58360.96,40902.02,318.745,23292.449,9.296,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",44.0928706882083,3.58155178581541
200034692,"CA du Gard Rhodanien",2014,891059.216,208675.147,196559.809,144244.067,2050718.923,33466.628,102825.359,568222.442,181.618,447968.037,32.959,"CA","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",44.1744876058848,4.5723471505011
200034726,"CC Bastides de Lomagne",2014,258854.828,5371.451,212486.42,77739.567,601690.869,11659.742,390990.298,79876.552,438.954,32424.442,87.818,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.7876019933951,0.868045691753418
200034957,"CC du Frontonnais",2014,540016.155,5561.741,153731.394,112394.776,1149728.138,18893.859,75542.596,161934.141,208.956,129682.645,22.362,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.8061881161204,1.40727829855827
200035129,"CC de Cèze Cévennes",2014,190556.6,11260.942,71508.208,47672.597,654613.942,11735.915,72866.348,77915.414,271.627,54979.992,15.602,"CC","Ardèche,Gard","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",44.2632692140621,4.25266089570825
200035327,"CC Cazals-Salviac",2014,63358.389,4170.05,44293.743,32349.398,307585.258,6146.181,95843.577,37020.205,527.123,13077.788,13.39,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.636551728148,1.24750720785428
200035632,"CC Armagnac Adour",2014,181936.424,5874.525,149901.19,60400.555,411107.585,7582.516,282778.271,74773.345,467.51,33188.537,55.519,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.6687945152,-0.0261502627232253
200035707,"CC Piège Lauragais Malepère",2014,554246.576,4971.499,187912.634,75426.561,743676.492,10053.287,371626.992,151665.08,525.584,100472.841,91.15,"CC","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.2069626849458,1.97023175745669
200035715,"CA Carcassonne Agglo",2014,1618006.531,24983.679,303786.701,220482.468,3151008.962,43587.248,246294.648,514724.761,329.625,428794.182,72.496,"CA","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.2274807811858,2.4272083781289
200035756,"CC Astarac Arros en Gascogne",2014,221358.661,2396.063,167715.559,63098.537,548019.85,11064.775,393594.634,75134.142,586.825,29136.449,76.289,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.4374457866067,0.386231610694751
200035855,"CC Castelnaudary Lauragais Audois",2014,726641.728,10301.549,226026.213,91926.197,1103128.272,13124.536,351472.632,250313.919,487.955,195877.499,90.17,"CC","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.3274513729828,1.9152442364072
200035863,"CC Région Lézignanaise, Corbières et Minervois",2014,599818.244,7736.772,107669.132,84068.12,1210862.01,16753.89,112609.507,164574.09,221.952,132369.728,29.67,"CC","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.0744028948909,2.66665342675004
200039519,"CC du Quercy Blanc",2014,147093.035,4926.935,75057.419,38482.593,421584.014,8145.301,266717.838,64730.926,781.222,24125.724,44.233,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.3281886783748,1.28388984891053
200040418,"CC du Pays de Serres en Quercy",2014,213023.786,3123.944,164106.106,80025.804,574667.734,11419.312,317115.297,73085.498,686.346,26149.136,69.176,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.2746025786341,1.07198829487543
200040905,"CC Carmausin-Ségala",2014,359181.032,10369.584,162370.373,105417.924,1166175.085,22267.478,508893.822,183699.17,2115.527,81488.164,83.655,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",44.0754458131841,2.15865527178612
200042372,"CC des Coteaux Arrats Gimone",2014,318527.914,2987.099,188785.025,71323.125,600789.508,10809.459,372174.524,96166.271,504.806,50489.307,81.161,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.5784970422317,0.802499093281903
200042463,"CC de la Montagne Noire",2014,59347.426,2340.337,34967.503,21838.085,302194.318,5826.507,59137.595,28859.569,277.137,13753.921,9.419,"CC","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.3764401909599,2.29356244442096
200042646,"CC Grand Orb communauté de communes en Languedoc",2014,152652.141,8510.587,76199.056,53338.476,765399.122,14625.295,43591.198,71373.129,231.103,48774.931,9.599,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.6825399386866,3.13919632451698
200042653,"CC Sud-Hérault",2014,177957.299,5119.068,53407.56,44390.985,641836.483,11665.025,55896.958,61507.808,46.957,42580.05,16.93,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.388663945205,2.98645863268632
200043602,"CC des Albères, de la Côte Vermeille et de l'Illibéris",2014,444404.699,10850.423,133337.893,116931.602,1670177.076,30915.233,68028.222,175921.315,320.088,129318.918,17.455,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.5235314955779,2.9994009912256
200043776,"CC Pyrénées Audoises",2014,167561.906,5973.629,71678.469,51727.332,750150.708,14155.697,134843.278,78787.262,626.247,42827.89,23.496,"CC","Aude","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42.8450534005889,2.12108684065178
200044469,"CC du Pays de Mirepoix",2014,147738.413,4699.688,86485.006,58940.435,547279.911,10825.59,172547.905,74895.845,697.087,30504.56,29.429,"CC","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.0564811128504,1.85880814847931
200049211,"CC Conflent-Canigó",2014,191762.129,12093.854,87541.019,80692.104,1135806.4,24229.443,82714.793,93291.674,475.436,55728.18,13.126,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.5766737003259,2.35818102822868
200066124,"CA Gaillac-Graulhet",2014,1168926.181,20450.249,502373.619,295661.938,3253948.415,61043.942,988958.778,460400.535,2339.96,264006.728,198.698,"CA","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.8914453774506,1.82964425192306
200066223,"CC Arize Lèze",2014,153031.785,2557.944,96744.486,55528.453,586194.636,12040.427,272151.509,78256.726,1046.678,24639.933,48.879,"CC","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.1513702528034,1.36501093846234
200066231,"CC des Portes d'Ariège Pyrénées",2014,428252.149,10397.413,286057.263,179662.833,1264804.892,23100.584,379964.842,212354.772,1281.597,135289.175,75.267,"CC","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.1692320675831,1.60851571236563
200066322,"CC Terres des Confluences",2014,593972.604,8516.508,235774.364,140111.777,1523281.348,27092.839,252558.136,198623.038,517.095,138962.565,64.21,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.06746171397,1.0957763402084
200066348,"CC du Minervois au Caroux",2014,198762.069,7658.826,84174.82,58006.8,832683.231,15573.599,63297.246,70026.609,153.732,48099.744,15.445,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.4409296083218,2.79124615170923
200066355,"CA Sète Agglopôle Méditerranée",2014,2142351.411,45706.164,224212.859,181830.881,2520234.955,41935.703,60126.478,548374.766,476.791,466154.862,29.137,"CA","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.4483858117269,3.65400091200387
200066363,"CC de la Haute Ariège",2014,183667.052,4458.757,78400.124,66022.596,702200.896,12697.862,69171.49,69439.534,351.118,45261.374,11.11,"CC","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42.7077138557153,1.73047332170102
200066371,"CC Causses et Vallée de la Dordogne",2014,973052.149,117022.056,312184.929,222312.153,2408746.095,42794.415,977443.132,409651.162,4036.438,209518.915,133.75,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.8753576699595,1.70372162983719
200066553,"CC des Monts de Lacaune et de la Montagne du Haut Languedoc",2014,171327.664,5738.286,112964.102,84004.932,643134.83,12137.166,287315.286,96716.231,1527.167,32329.203,41.673,"CC","Hérault,Tarn","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",43.6444975125523,2.74350845451228
200066561,"CC Sidobre Vals et Plateaux",2014,176359.224,5431.453,109287.546,83987.932,838617.863,16788.678,249792.852,97037.289,1347.625,35578.819,38.637,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.6840611787279,2.45600855606923
200066652,"CC Grand Sud Tarn et Garonne",2014,723791.191,99643.676,336076.641,210323.196,1758552.153,29372.782,231538.748,241807.289,510.834,147528.777,63.258,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",43.8819298853392,1.24688024227321
200066819,"CC du Volvestre",2014,676059.111,6385.544,477989.18,316227.112,1540656.449,27375.498,296828.026,214435.516,770.905,146567.256,71.217,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.2561744154704,1.2347082064282
200066884,"CC Quercy Vert-Aveyron",2014,272167.775,5535.787,201141.937,134065.915,961934.119,18782.314,242389.153,103721.913,721.947,51589.499,48.331,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.0339182577934,1.55067594725104
200066918,"CA Alès Agglomération",2014,1345992.497,47341.826,313096.381,236744.429,3396789.987,57124.453,202442.566,517322.364,637.305,407846.677,49.681,"CA","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",44.1466632346261,4.06354944516762
200066926,"CA Grand Auch C?ur de Gascogne",2014,528025.902,12154.049,300403.819,129480.097,1281478.43,23289.094,471406.767,194988.734,926.654,119070.711,107.476,"CA","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.6936172754613,0.574670464408101
200067064,"CC Decazeville Communauté",2014,184672.355,4213.211,49745.018,39991.418,530739.016,9269.229,191019.165,91266.413,898.235,50212.418,25.43,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.5813307871648,2.27095436501055
200067122,"CC Coteaux et Plaines du Pays Lafrançaisain",2014,122055.249,2777.702,70385.483,44046.973,509076.296,10202.934,119007.183,47005.804,325.761,22649.462,25.491,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.1403630431036,1.28012290157108
200067155,"CC Saint Affricain, Roquefort, Sept Vallons",2014,165111.32,3636.43,56751.968,39414.606,465014.876,8437.49,229671.447,97110.57,1452.057,39574.21,35.241,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.9478430998238,2.82699771853048
200067163,"CC Monts, Rance et Rougier",2014,155425.738,2417.751,60203.188,37875.016,354814.019,6433.172,393602.563,107097.99,2303.406,22132.569,55.854,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.8136044151698,2.82542200390744
200067171,"CC Aubrac, Carladez et Viadène",2014,310699.572,4363.988,87261.89,64944.994,645731.983,12286.045,1115928.69,233245.55,5264.448,36423.175,146.833,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.7256857362923,2.77826663816569
200067361,"CC Grand-Figeac",2014,672003.645,15153.648,315234.13,217543.448,2081606.839,39322.458,1179075.468,363310.251,5053.937,139216.678,153.466,"CC","Aveyron,Lot","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.6392794194731,1.93911265672709
200067478,"CC Comtal Lot et Truyère",2014,363331.759,7990.353,106730.282,78467.133,852549.161,14552.324,706306.698,206688.271,3430.436,69386.181,94.991,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.5378524232385,2.67824519670586
200067791,"CA Pays Foix-Varilhes",2014,377222.046,5098.757,140711.863,116384.488,1402942.301,26872.079,180802.096,171335.089,912.456,111402.544,29.88,"CA","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42.9863377587309,1.60128235201407
200067940,"CC Couserans-Pyrénées",2014,400759.698,13138.085,192933.144,164318.208,2085336.678,41378.801,481868.521,231173.993,2496.425,107727.529,69.74,"CC","Ariège","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42.9178446377032,1.17963257647165
200068484,"CC des Causses à l'Aubrac",2014,443273.035,5072.23,123046.992,90812.149,784554.222,13140.768,698902.806,227366.558,3792.709,82674.727,94.038,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.4123388071643,2.97865953246417
200068641,"CA Le Muretain Agglo",2014,1393264.635,16596.818,374203.612,278149.943,3486293.092,58561.363,176684.056,484698.244,536.481,393659.197,59.402,"CA","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.4793835866668,1.2602962401757
200068807,"CC du Bassin Auterivain Haut-Garonnais",2014,387243.095,48342.61,281479.86,173977.721,1253928.81,23146.931,240874.018,149134.398,611.364,95250.242,61.709,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.3394570350458,1.45234592821521
200068815,"CC C?ur de Garonne",2014,1396769.455,205527.765,532392.413,338375.884,1936324.791,35987.59,439139.216,582638.283,1103.727,470657.975,97.58,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.3250102537461,1.08035245210789
200068831,"CC Pays Ségali Communauté",2014,536803.395,6576.614,138185.012,81310.662,895237.414,14851.293,1163100.18,300287.539,5261.295,97712.882,149.931,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.2369338591492,2.38736484297618
200069102,"CC Randon - Margeride",2014,125765.818,2810.798,23748.887,18231.748,238613.26,3518.975,442190.127,101668.605,2277.454,19556.684,55.525,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.6838865404914,3.55905103733459
200069128,"CC Mont Lozère",2014,103269.409,2484.797,24567.605,17582.108,266375.915,4000.35,215268.374,59818.88,1045.248,19543.822,27.765,"CC","Gard,Lozère","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0",44.4938159002369,3.7849336998209
200069136,"CC des Cévennes au Mont Lozère",2014,58256.315,1306.918,15596.135,13317.569,279858.087,4013.58,71668.224,29336.749,351.712,13814.681,9.2,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.2663433063919,3.79467007589199
200069144,"CC des Hautes Terres de l'Aubrac",2014,180226.017,2659.052,24960.632,19296.658,240765.991,3019.937,454373.848,118469.043,2445.696,30998.241,56.352,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.725749202464,3.15834978088874
200069151,"CC Gorges Causses Cévennes",2014,147976.344,3208.717,27538.936,19389.387,316715.7,4178.382,191519.837,73584.281,1057.314,32091.353,27.499,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.2859473191706,3.50109487090204
200069185,"CC des Terres d'Apcher-Margeride-Aubrac",2014,272632.174,68904.797,38923.255,29837.62,411849.78,5304.04,391501.266,130532.951,1967.173,53661.887,49.66,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.8262506966307,3.34580561858692
200069268,"CC Aubrac Lot Causses Tarn",2014,263056.095,4103.88,50852.133,25130.933,325392.791,3487.696,314016.398,122178.588,1829.659,52554.592,42.554,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.413767730046,3.22888704857371
200069300,"CA Tarbes-Lourdes-Pyrénées",2014,1123384.887,56448.596,402108.938,304715.97,3606461.919,62588.665,508305.195,528862.815,2406.338,365915.684,92.029,"CA","Hautes-Pyrénées","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",43.1546458164232,-0.0037265002366194
200069383,"CC Ouest Aveyron Communauté",2014,375101.511,7061.017,150803.766,108609.958,1021100.608,18422.188,710138.642,224517.955,3634.997,79514.329,97.236,"CC","Aveyron,Lot","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.351236860064,1.99774444484826
200070365,"CC Corbières Salanque Méditerranée",2014,603897.509,4625.348,92648.613,64877.473,890369.271,11908.27,38712.223,156118.021,73.9,134934.727,12.021,"CC","Aude,Pyrénées-Orientales","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.9027786849179,2.78175882375586
200070787,"CC du Plateau de Lannemezan",2014,479838.595,33798.025,151037.441,108659.34,1096680.746,20027.488,361851.547,264295.924,1531.151,188322.817,52.094,"CC","Hautes-Pyrénées","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",43.1079177570092,0.355526685722757
200070795,"CC du Pays de Trie et du Magnoac",2014,177130.244,2565.208,109387.569,51386.82,502221.463,10235.56,344839.437,77502.872,1071.02,23015.583,60.499,"CC","Hautes-Pyrénées","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",43.2874790989906,0.42759881478505
200070803,"CC des Coteaux du Val d'Arros",2014,254803.541,2616.198,87416.582,57828.137,718207.24,13568.984,248523.844,100743.544,1036.447,48532.157,40.613,"CC","Hautes-Pyrénées","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",43.2279648899671,0.22291972131919
